id:ID(EVENT),event_type,type,event_subtype,publish_time,Entity_type
0b087760239111eb94400242ac110010,contact,event,meet,1602345600,event
0b087a4e239111eb94400242ac110010,movement,event,transport,1602345600,event
0b087d3c239111eb94400242ac110010,movement,event,transport,1602345600,event
0b08e7c2239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0ba09ae96239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ba09b10c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ba09b274239111eb94400242ac110010,movement,event,transport,1602345600,event
0ba09b580239111eb94400242ac110010,movement,event,transport,1602345600,event
0ba09b79c239111eb94400242ac110010,movement,event,transport,1602345600,event
0b0af8dc239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b0afc7e239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b0aff4e239111eb94400242ac110010,movement,event,transport,1602345600,event
0b0b0200239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b0b0354239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0b0b7140239111eb94400242ac110010,justice,event,trial_hearing,1602345600,event
0b0c3e86239111eb94400242ac110010,personell,event,end_position,1602345600,event
0b0e5522239111eb94400242ac110010,movement,event,transport,1602345600,event
0b0fcf74239111eb94400242ac110010,life,event,die,1602389228,event
0b0fd2bc239111eb94400242ac110010,conflict,event,attack,1602389228,event
422b12f411f111ebabda0242ac110010,movement,event,transport,1602378889,event
422b18f811f111ebabda0242ac110010,justice,event,charge_indict,1602378889,event
422bdf9011f111ebabda0242ac110010,conflict,event,attack,1602392404,event
422be25611f111ebabda0242ac110010,conflict,event,attack,1602392404,event
422d4ed411f111ebabda0242ac110010,justice,event,arrest_jail,1602381857,event
422d562211f111ebabda0242ac110010,justice,event,arrest_jail,1602381857,event
422d5b2c11f111ebabda0242ac110010,personnel,event,start_position,1602381857,event
422f2a8811f111ebabda0242ac110010,contact,event,meet,1602346400,event
4230640211f111ebabda0242ac110010,justice,event,trial_hearing,1602403933,event
42306a3811f111ebabda0242ac110010,movement,event,transport,1602403933,event
42306d6c11f111ebabda0242ac110010,movement,event,transport,1602403933,event
4230703c11f111ebabda0242ac110010,justice,event,sentence,1602403933,event
423073fc11f111ebabda0242ac110010,justice,event,sentence,1602403933,event
4230772611f111ebabda0242ac110010,justice,event,sentence,1602403933,event
42332ca011f111ebabda0242ac110010,movement,event,transport,1602395044,event
4233cec611f111ebabda0242ac110010,movement,event,transport,1602402981,event
4234933811f111ebabda0242ac110010,conflict,event,attack,1602381540,event
423497a211f111ebabda0242ac110010,conflict,event,attack,1602381540,event
42349a2c11f111ebabda0242ac110010,conflict,event,attack,1602381540,event
42349d7e11f111ebabda0242ac110010,conflict,event,attack,1602381540,event
4235741011f111ebabda0242ac110010,movement,event,transport,1602388013,event
4235788411f111ebabda0242ac110010,movement,event,transport,1602388013,event
42357c1211f111ebabda0242ac110010,movement,event,transport,1602388013,event
4235823411f111ebabda0242ac110010,movement,event,transport,1602388013,event
4235850e11f111ebabda0242ac110010,contact,event,phone_write,1602388013,event
42363bb611f111ebabda0242ac110010,movement,event,transport,1602380879,event
42363f9e11f111ebabda0242ac110010,life,event,die,1602380879,event
4237769811f111ebabda0242ac110010,movement,event,transport,1602385020,event
42377a3a11f111ebabda0242ac110010,movement,event,transport,1602385020,event
42377c9c11f111ebabda0242ac110010,movement,event,transport,1602385020,event
42377f4e11f111ebabda0242ac110010,movement,event,transport,1602385020,event
42395b5c11f111ebabda0242ac110010,conflict,event,attack,1602378040,event
42395fc611f111ebabda0242ac110010,conflict,event,attack,1602378040,event
4239624611f111ebabda0242ac110010,conflict,event,attack,1602378040,event
4239658411f111ebabda0242ac110010,conflict,event,attack,1602378040,event
423aa44411f111ebabda0242ac110010,transaction,event,transfer_ownership,1602403657,event
423d104411f111ebabda0242ac110010,transaction,event,transfer_ownership,1602388875,event
423d838011f111ebabda0242ac110010,movement,event,transport,1602385683,event
423e841011f111ebabda0242ac110010,movement,event,transport,1602385702,event
423f9a8011f111ebabda0242ac110010,conflict,event,attack,1602397620,event
4242045a11f111ebabda0242ac110010,conflict,event,attack,1602397680,event
424387bc11f111ebabda0242ac110010,movement,event,transport,1602381647,event
424ace1411f111ebabda0242ac110010,life,event,die,1602400681,event
424e0d4011f111ebabda0242ac110010,movement,event,transport,1602378418,event
424e0f8e11f111ebabda0242ac110010,business,event,merge_org,1602378418,event
424e10f611f111ebabda0242ac110010,movement,event,transport,1602378418,event
42513a09211f111ebabda0242ac110010,movement,event,transport,1602394980,event
425134b611f111ebabda0242ac110010,transaction,event,transfer_ownership,1602394980,event
4251377211f111ebabda0242ac110010,conflict,event,attack,1602394980,event
42513a7e11f111ebabda0242ac110010,conflict,event,attack,1602394980,event
4252bd5e11f111ebabda0242ac110010,contact,event,meet,1602412920,event
4252c1e611f111ebabda0242ac110010,contact,event,meet,1602412920,event
4252c4de11f111ebabda0242ac110010,contact,event,meet,1602412920,event
4252c7d611f111ebabda0242ac110010,contact,event,meet,1602412920,event
4252ca4c11f111ebabda0242ac110010,movement,event,transport,1602412920,event
4252ccf411f111ebabda0242ac110010,movement,event,transport,1602412920,event
4252cf6a11f111ebabda0242ac110010,contact,event,meet,1602412920,event
4256919011f111ebabda0242ac110010,movement,event,transport,1602400380,event
425b5c7011f111ebabda0242ac110010,movement,event,transport,1602377145,event
425cf49a11f111ebabda0242ac110010,contact,event,meet,1602384801,event
425d74c411f111ebabda0242ac110010,life,event,die,1602399120,event
4261e92811f111ebabda0242ac110010,conflict,event,attack,1602387225,event
4261ec0c11f111ebabda0242ac110010,movement,event,transport,1602387225,event
426280b811f111ebabda0242ac110010,conflict,event,attack,1602388261,event
426284b411f111ebabda0242ac110010,contact,event,meet,1602388261,event
4262880611f111ebabda0242ac110010,contact,event,meet,1602388261,event
4263105011f111ebabda0242ac110010,life,event,die,1602382689,event
4265f50e11f111ebabda0242ac110010,life,event,die,1602385925,event
4265f74811f111ebabda0242ac110010,life,event,die,1602385925,event
4268b1f411f111ebabda0242ac110010,contact,event,meet,1602381428,event
4269c05811f111ebabda0242ac110010,movement,event,transport,1602388891,event
426b5a2611f111ebabda0242ac110010,movement,event,transport,1602381960,event
426b5dbe11f111ebabda0242ac110010,movement,event,transport,1602381960,event
426b603411f111ebabda0242ac110010,movement,event,transport,1602381960,event
426b62dc11f111ebabda0242ac110010,movement,event,transport,1602381960,event
426bf65211f111ebabda0242ac110010,conflict,event,attack,1602398429,event
426bf96811f111ebabda0242ac110010,justice,event,arrest_jail,1602398429,event
426e69a011f111ebabda0242ac110010,conflict,event,demonstrate,1602390286,event
426e6d4c11f111ebabda0242ac110010,justice,event,arrest_jail,1602390286,event
4270f66611f111ebabda0242ac110010,movement,event,transport,1602387420,event
4270fac611f111ebabda0242ac110010,transaction,event,transfer_ownership,1602387420,event
4270fd2811f111ebabda0242ac110010,transaction,event,transfer_ownership,1602387420,event
4272e23c11f111ebabda0242ac110010,life,event,marry,1602402464,event
4273726011f111ebabda0242ac110010,contact,event,meet,1602383340,event
4274122411f111ebabda0242ac110010,conflict,event,attack,1602424380,event
4275335c11f111ebabda0242ac110010,contact,event,meet,1602384282,event
42771b8611f111ebabda0242ac110010,business,event,merge_org,1602381610,event
42771e7411f111ebabda0242ac110010,personnel,event,start_position,1602381610,event
427721e411f111ebabda0242ac110010,life,event,injure,1602381610,event
42778b0211f111ebabda0242ac110010,conflict,event,attack,1602384174,event
42778dc811f111ebabda0242ac110010,life,event,die,1602384174,event
4277996211f111ebabda0242ac110010,justice,event,arrest_jail,1602384174,event
4279d8bc11f111ebabda0242ac110010,contact,event,meet,1602381591,event
427b1bbe11f111ebabda0242ac110010,conflict,event,attack,1602384431,event
427b200a11f111ebabda0242ac110010,conflict,event,attack,1602384431,event
427b226c11f111ebabda0242ac110010,conflict,event,attack,1602384431,event
427b259611f111ebabda0242ac110010,conflict,event,attack,1602384431,event
427c5a4c11f111ebabda0242ac110010,movement,event,transport,1602387119,event
427ce50211f111ebabda0242ac110010,conflict,event,attack,1602392046,event
427ce8b811f111ebabda0242ac110010,conflict,event,attack,1602392046,event
427ceafc11f111ebabda0242ac110010,life,event,die,1602392046,event
427cecf011f111ebabda0242ac110010,justice,event,arrest_jail,1602392046,event
427e298a11f111ebabda0242ac110010,conflict,event,attack,1602387156,event
428046b611f111ebabda0242ac110010,conflict,event,attack,1602397299,event
42804b7a11f111ebabda0242ac110010,movement,event,transport,1602397299,event
42804f3a11f111ebabda0242ac110010,movement,event,transport,1602397299,event
4280519211f111ebabda0242ac110010,life,event,injure,1602397299,event
428053ae11f111ebabda0242ac110010,movement,event,transport,1602397299,event
428056ec11f111ebabda0242ac110010,movement,event,transport,1602397299,event
4280af4811f111ebabda0242ac110010,movement,event,transport,1602423180,event
4282ce5e11f111ebabda0242ac110010,justice,event,trial_hearing,1602387425,event
4282d25a11f111ebabda0242ac110010,justice,event,sue,1602387425,event
428571d611f111ebabda0242ac110010,justice,event,arrest_jail,1602381178,event
428575a011f111ebabda0242ac110010,movement,event,transport,1602381178,event
4285783e11f111ebabda0242ac110010,movement,event,transport,1602381178,event
4287154a11f111ebabda0242ac110010,life,event,die,1602384062,event
428718c411f111ebabda0242ac110010,life,event,die,1602384062,event
428725b211f111ebabda0242ac110010,life,event,die,1602384062,event
4287282811f111ebabda0242ac110010,life,event,die,1602384062,event
42872a2611f111ebabda0242ac110010,conflict,event,attack,1602384062,event
4288271e11f111ebabda0242ac110010,movement,event,transport,1602395257,event
428b0e5c11f111ebabda0242ac110010,justice,event,arrest_jail,1602381513,event
428b124411f111ebabda0242ac110010,movement,event,transport,1602381513,event
428b159611f111ebabda0242ac110010,business,event,start_org,1602381513,event
428b171211f111ebabda0242ac110010,movement,event,transport,1602381513,event
428b191a11f111ebabda0242ac110010,movement,event,transport,1602381513,event
428b1a8c11f111ebabda0242ac110010,justice,event,arrest_jail,1602381513,event
428d278211f111ebabda0242ac110010,justice,event,arrest_jail,1602402560,event
42906aa011f111ebabda0242ac110010,transaction,event,transfer_ownership,1602384991,event
4292ec1211f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292f0d611f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292f3ec11f111ebabda0242ac110010,life,event,marry,1602423240,event
4292f63a11f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292f7ca11f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292fa3611f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292fd9211f111ebabda0242ac110010,movement,event,transport,1602423240,event
4292ffc211f111ebabda0242ac110010,movement,event,transport,1602423240,event
4293024c11f111ebabda0242ac110010,movement,event,transport,1602423240,event
4293047211f111ebabda0242ac110010,movement,event,transport,1602423240,event
4293067011f111ebabda0242ac110010,movement,event,transport,1602423240,event
429308fa11f111ebabda0242ac110010,movement,event,transport,1602423240,event
42930ae411f111ebabda0242ac110010,movement,event,transport,1602423240,event
42930c7e11f111ebabda0242ac110010,movement,event,transport,1602423240,event
42930e4011f111ebabda0242ac110010,movement,event,transport,1602423240,event
4293102a11f111ebabda0242ac110010,movement,event,transport,1602423240,event
4293120a11f111ebabda0242ac110010,justice,event,arrest_jail,1602423240,event
429313d611f111ebabda0242ac110010,justice,event,arrest_jail,1602423240,event
429315b611f111ebabda0242ac110010,justice,event,trial_hearing,1602423240,event
4293182211f111ebabda0242ac110010,movement,event,transport,1602423240,event
42931a0211f111ebabda0242ac110010,movement,event,transport,1602423240,event
42946e8e11f111ebabda0242ac110010,life,event,injure,1602382726,event
4296bd9c11f111ebabda0242ac110010,movement,event,transport,1602404312,event
4297220a11f111ebabda0242ac110010,personnel,event,start_position,1602382800,event
429851e811f111ebabda0242ac110010,life,event,die,1602401135,event
429b62f211f111ebabda0242ac110010,contact,event,meet,1602416400,event
429b684c11f111ebabda0242ac110010,justice,event,arrest_jail,1602416400,event
429b6acc11f111ebabda0242ac110010,personnel,event,start_position,1602416400,event
429b6cc011f111ebabda0242ac110010,personnel,event,start_position,1602416400,event
429b6eb411f111ebabda0242ac110010,personnel,event,start_position,1602416400,event
429b7a09411f111ebabda0242ac110010,personnel,event,start_position,1602416400,event
429c5d4211f111ebabda0242ac110010,movement,event,transport,1602384026,event
42a0e88a11f111ebabda0242ac110010,personnel,event,end_position,1602391735,event
42a0ece011f111ebabda0242ac110010,movement,event,transport,1602391735,event
42a0eede11f111ebabda0242ac110010,personnel,event,end_position,1602391735,event
42a1534c11f111ebabda0242ac110010,justice,event,appeal,1602403692,event
42a260c011f111ebabda0242ac110010,movement,event,transport,1602382476,event
42a2635411f111ebabda0242ac110010,movement,event,transport,1602382476,event
42a264f811f111ebabda0242ac110010,conflict,event,attack,1602382476,event
42a34a2611f111ebabda0242ac110010,contact,event,meet,1602381023,event
42a3508e11f111ebabda0242ac110010,contact,event,meet,1602381023,event
42a3533611f111ebabda0242ac110010,contact,event,meet,1602381023,event
42a5cc8811f111ebabda0242ac110010,life,event,marry,1602376620,event
42a8bab011f111ebabda0242ac110010,movement,event,transport,1602377198,event
42a8be4811f111ebabda0242ac110010,movement,event,transport,1602377198,event
42a8c9e211f111ebabda0242ac110010,movement,event,transport,1602377198,event
42ac486a11f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac4cd411f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac4fe011f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac51fc11f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac541811f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac564811f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac58b411f111ebabda0242ac110010,movement,event,transport,1602395040,event
42ac5aa811f111ebabda0242ac110010,movement,event,transport,1602395040,event
42acab4811f111ebabda0242ac110010,transaction,event,transfer_ownership,1602381371,event
42af835e11f111ebabda0242ac110010,business,event,start_org,1602399240,event
42b07fe811f111ebabda0242ac110010,life,event,die,1602401201,event
42b5513011f111ebabda0242ac110010,movement,event,transport,1602361435,event
42b6454a11f111ebabda0242ac110010,movement,event,transport,1602382a098,event
42b6497811f111ebabda0242ac110010,transaction,event,transfer_ownership,1602382a098,event
42b64b8a11f111ebabda0242ac110010,transaction,event,transfer_ownership,1602382a098,event
42b73e6e11f111ebabda0242ac110010,movement,event,transport,1602423240,event
42b8c9f011f111ebabda0242ac110010,contact,event,meet,1602381153,event
42b8cc3411f111ebabda0242ac110010,contact,event,meet,1602381153,event
42b8cfa411f111ebabda0242ac110010,life,event,marry,1602381153,event
42b8d25611f111ebabda0242ac110010,justice,event,arrest_jail,1602381153,event
42b8d3a011f111ebabda0242ac110010,justice,event,arrest_jail,1602381153,event
42b8d4c211f111ebabda0242ac110010,justice,event,sentence,1602381153,event
42b8d6a211f111ebabda0242ac110010,movement,event,transport,1602381153,event
42bad1dc11f111ebabda0242ac110010,conflict,event,attack,1602381720,event
42bade7011f111ebabda0242ac110010,conflict,event,attack,1602381720,event
42bae24411f111ebabda0242ac110010,contact,event,meet,1602381720,event
42bae5d211f111ebabda0242ac110010,contact,event,meet,1602381720,event
42bae94c11f111ebabda0242ac110010,contact,event,meet,1602381720,event
42baeb4011f111ebabda0242ac110010,contact,event,phone_write,1602381720,event
42baedd411f111ebabda0242ac110010,contact,event,meet,1602381720,event
42baf04a11f111ebabda0242ac110010,contact,event,phone_write,1602381720,event
42baf2b611f111ebabda0242ac110010,conflict,event,attack,1602381720,event
42bc526411f111ebabda0242ac110010,life,event,die,1602405566,event
42bce03011f111ebabda0242ac110010,life,event,marry,1602377280,event
42bce3dc11f111ebabda0242ac110010,life,event,marry,1602377280,event
42c1026411f111ebabda0242ac110010,contact,event,meet,1602385898,event
42c105de11f111ebabda0242ac110010,contact,event,meet,1602385898,event
42c108c211f111ebabda0242ac110010,personnel,event,start_position,1602385898,event
42c10afc11f111ebabda0242ac110010,business,event,start_org,1602385898,event
42c10c5011f111ebabda0242ac110010,personnel,event,start_position,1602385898,event
42c10db811f111ebabda0242ac110010,personnel,event,start_position,1602385898,event
42c10fb611f111ebabda0242ac110010,contact,event,meet,1602385898,event
42c2273411f111ebabda0242ac110010,transaction,event,transfer_ownership,1602387264,event
42c22c1611f111ebabda0242ac110010,justice,event,trial_hearing,1602387264,event
42c22e5011f111ebabda0242ac110010,justice,event,trial_hearing,1602387264,event
42c2303a11f111ebabda0242ac110010,transaction,event,transfer_ownership,1602387264,event
42c231e811f111ebabda0242ac110010,transaction,event,transfer_ownership,1602387264,event
42c2339611f111ebabda0242ac110010,transaction,event,transfer_money,1602387264,event
42c2b18611f111ebabda0242ac110010,contact,event,meet,1602384156,event
42c4f74811f111ebabda0242ac110010,movement,event,transport,1602381534,event
42c4fab811f111ebabda0242ac110010,movement,event,transport,1602381534,event
42c4fcd411f111ebabda0242ac110010,movement,event,transport,1602381534,event
42c6f42611f111ebabda0242ac110010,life,event,die,1602384197,event
42c8413c11f111ebabda0242ac110010,life,event,die,1602426499,event
42c9354c11f111ebabda0242ac110010,justice,event,arrest_jail,1602395960,event
42cbd08611f111ebabda0242ac110010,movement,event,transport,1602388860,event
42cbd41411f111ebabda0242ac110010,movement,event,transport,1602388860,event
